"Date";"Region";"Region_code";"Vaccine_name";"first_dose";"second_dose"
2021-05-11;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";146;216
2021-05-11;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";2266;163
2021-05-11;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;5
2021-05-11;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";276;145
2021-05-10;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";3038;326
2021-05-10;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";465;74
2021-05-10;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";50;375
2021-05-10;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";5839;717
2021-05-10;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";5;50
2021-05-10;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";272;1161
2021-05-10;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";2298;685
2021-05-10;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;75
2021-05-10;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-10;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";2602;1390
2021-05-10;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-10;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";116;16
2021-05-10;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";2653;503
2021-05-10;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";494;230
2021-05-10;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1659;309
2021-05-10;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";3;3
2021-05-10;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";435;135
2021-05-10;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1099;661
2021-05-10;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";162;200
2021-05-10;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";2736;320
2021-05-10;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";168;7
2021-05-10;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";280;145
2021-05-09;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1154;1
2021-05-09;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";479;345
2021-05-09;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";3568;174
2021-05-09;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-09;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";4470;4
2021-05-09;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1044;26
2021-05-09;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";1260;0
2021-05-09;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";2317;5
2021-05-09;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1667;72
2021-05-09;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";829;1
2021-05-09;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";4105;5
2021-05-09;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1901;0
2021-05-09;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";2887;4
2021-05-09;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";500;0
2021-05-09;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";116;2293
2021-05-09;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";1991;0
2021-05-09;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";909;3
2021-05-09;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";171;29
2021-05-08;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";2448;3
2021-05-08;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";3713;170
2021-05-08;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";63;501
2021-05-08;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";133;615
2021-05-08;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";5020;18
2021-05-08;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";520;630
2021-05-08;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";1228;1
2021-05-08;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";2263;93
2021-05-08;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";358;1442
2021-05-08;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";857;3
2021-05-08;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";3450;8
2021-05-08;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1828;2337
2021-05-08;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";66;10
2021-05-08;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1684;272
2021-05-08;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2045;195
2021-05-08;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";5669;0
2021-05-08;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";190;2241
2021-05-08;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";2262;22
2021-05-08;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";90;1718
2021-05-07;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1346;831
2021-05-07;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";588;692
2021-05-07;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";61;339
2021-05-07;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1326;1283
2021-05-07;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2849;366
2021-05-07;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";447;884
2021-05-07;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";827;1605
2021-05-07;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";958;1607
2021-05-07;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-07;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1265;1412
2021-05-07;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-07;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";7;125
2021-05-07;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1040;1516
2021-05-07;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-07;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";201;561
2021-05-07;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";687;1251
2021-05-07;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";60;7
2021-05-07;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";225;98
2021-05-07;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";464;1102
2021-05-07;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";244;118
2021-05-07;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1987;757
2021-05-07;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";149;75
2021-05-07;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";243;159
2021-05-06;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";487;971
2021-05-06;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1679;434
2021-05-06;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";95;324
2021-05-06;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";750;1669
2021-05-06;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";645;1009
2021-05-06;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";457;974
2021-05-06;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";2302;1209
2021-05-06;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4;17
2021-05-06;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-06;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1305;1393
2021-05-06;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-06;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";4;128
2021-05-06;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1047;1292
2021-05-06;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";319;393
2021-05-06;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";433;1133
2021-05-06;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";33;29
2021-05-06;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";323;99
2021-05-06;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";238;1331
2021-05-06;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";148;213
2021-05-06;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1407;747
2021-05-06;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";381;123
2021-05-06;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";258;159
2021-05-05;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";137;1315
2021-05-05;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";358;44
2021-05-05;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";126;274
2021-05-05;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";594;2001
2021-05-05;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";19;58
2021-05-05;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";661;767
2021-05-05;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";390;2119
2021-05-05;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;15
2021-05-05;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";128;1834
2021-05-05;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";427;2191
2021-05-05;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-05;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";110;0
2021-05-05;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";580;1748
2021-05-05;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";286;98
2021-05-05;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";237;491
2021-05-05;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";273;1233
2021-05-05;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";38;51
2021-05-05;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";303;100
2021-05-05;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";181;1318
2021-05-05;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";144;218
2021-05-05;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";462;1779
2021-05-05;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";466;169
2021-05-05;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";252;157
2021-05-04;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1011;927
2021-05-04;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";175;200
2021-05-04;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";78;332
2021-05-04;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1408;1955
2021-05-04;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";17;49
2021-05-04;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";629;775
2021-05-04;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";2773;1567
2021-05-04;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2;40
2021-05-04;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-04;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";725;1863
2021-05-04;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-04;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";99;0
2021-05-04;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";758;1690
2021-05-04;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";127;279
2021-05-04;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";264;465
2021-05-04;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";218;1461
2021-05-04;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";54;30
2021-05-04;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";315;98
2021-05-04;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";550;1098
2021-05-04;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";147;214
2021-05-04;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";908;1645
2021-05-04;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";88;37
2021-05-04;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";208;157
2021-05-03;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";2781;187
2021-05-03;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";11;1
2021-05-03;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";298;5
2021-05-03;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";3395;212
2021-05-03;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";17;16
2021-05-03;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";1012;15
2021-05-03;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1483;303
2021-05-03;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1;18
2021-05-03;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";2109;268
2021-05-03;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-03;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";110;0
2021-05-03;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";2229;165
2021-05-03;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";573;14
2021-05-03;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1234;264
2021-05-03;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";28;0
2021-05-03;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";294;2
2021-05-03;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1055;607
2021-05-03;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";327;12
2021-05-03;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1684;860
2021-05-03;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";196;6
2021-05-03;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";337;3
2021-05-02;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";604;748
2021-05-02;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";3310;9
2021-05-02;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-02;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-02;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";2573;0
2021-05-02;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-02;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-02;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";985;0
2021-05-02;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1639;141
2021-05-02;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";819;1
2021-05-02;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";2422;0
2021-05-02;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";2704;2
2021-05-02;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-05-02;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";516;0
2021-05-02;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";107;2240
2021-05-02;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1474;8
2021-05-02;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";103;139
2021-05-01;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";2178;4
2021-05-01;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";179;1
2021-05-01;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2944;882
2021-05-01;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-01;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1996;0
2021-05-01;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2302;0
2021-05-01;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-05-01;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";720;0
2021-05-01;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";966;864
2021-05-01;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";780;0
2021-05-01;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";2263;178
2021-05-01;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2764;81
2021-05-01;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";151;4
2021-05-01;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1319;240
2021-05-01;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2022;138
2021-05-01;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";5076;0
2021-05-01;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1048;579
